Medicine_ID,Medicine_Name,Generic_Name,Manufacturer,Medicine_Category,Dosage_Form,Strength,Pack_Size,Batch_Number,Manufacturing_Date,Expiry_Date,Days_to_Expiry,Initial_Quantity,Current_Stock,Quantity_Sold,Quantity_Wasted,Unit_Price,Stock_Value,Potential_Loss,Supplier,Storage_Location,Expiry_Status,Stock_Status
MED-0594,Diflucan,Fluconazole,Pfizer,Antifungal,Capsule,150mg,1s,BN85775,2026-05-26,2027-07-09,326,521,272,249,0,42.86,11657.92,0,Medix Wholesale,Shelf C-1,Safe,Optimal
MED-0595,Lasix,Furosemide,Sanofi,Cardiovascular / Diuretic,Tablet,40mg,50s,BN11901,2026-03-22,2027-07-26,343,435,227,208,0,50.31,11420.37,0,OmniPharma Ltd.,Shelf A-2,Safe,Optimal
MED-0596,Klacid,Clarithromycin,Abbott,Antibiotic,Tablet,250mg,14s,BN15796,2024-10-03,2026-06-18,-60,134,37,97,37,46.32,1713.84,1713.84,BioCare Logistics,Narcotics Safe,Expired,Optimal
MED-0597,Zyrtec,Cetirizine,Johnson & Johnson,Antihistamine,Tablet,10mg,30s,BN41524,2024-03-04,2026-02-21,-177,849,218,631,218,80.87,17629.66,17629.66,Medix Wholesale,Shelf B-1,Expired,Optimal
MED-0598,Zoloft,Sertraline,Viatris,Antidepressant,Tablet,50mg,30s,BN12087,2026-07-04,2027-09-24,403,820,475,345,0,73.28,34808,0,OmniPharma Ltd.,Shelf A-1,Safe,Optimal
MED-0599,Synthroid,Levothyroxine,AbbVie,Endocrine,Tablet,100mcg,90s,BN63131,2024-11-17,2026-10-03,47,575,344,231,0,2.61,897.84,897.84,PharmaLink Distribution,Shelf B-2,Near Expiry (31-90 Days),Optimal
MED-0600,Gaviscon,Sodium Alginate,Reckitt Benckiser,Gastrointestinal,Liquid,Standard,150ml,BN48874,2025-08-27,2027-08-19,367,727,560,167,0,49.96,27977.6,0,Medix Wholesale,Cold Storage 1,Safe,Overstocked
MED-0601,Diflucan,Fluconazole,Pfizer,Antifungal,Capsule,150mg,1s,BN77467,2026-10-28,2027-11-23,463,213,103,110,0,32.66,3363.98,0,OmniPharma Ltd.,Shelf A-1,Safe,Optimal
MED-0602,Voltaren,Diclofenac,Haleon,Analgesic / NSAID,Gel,2%,50g,BN94957,2025-04-11,2027-01-23,159,826,214,612,0,13.92,2978.88,0,Apex Global Health,Shelf A-2,Safe,Optimal
MED-0603,Cipro,Ciprofloxacin,Bayer,Antibiotic,Tablet,250mg,14s,BN86037,2026-02-23,2027-06-18,305,428,185,243,0,76.58,14167.3,0,OmniPharma Ltd.,Narcotics Safe,Safe,Optimal
MED-0604,Crestor,Rosuvastatin,AstraZeneca,Cardiovascular,Tablet,10mg,30s,BN18305,2026-06-19,2028-02-22,554,613,274,339,0,70.94,19437.56,0,BioCare Logistics,Narcotics Safe,Safe,Optimal
MED-0605,Cipro,Ciprofloxacin,Bayer,Antibiotic,Tablet,500mg,14s,BN91389,2025-10-18,2027-01-22,158,568,49,519,0,9.11,446.39,0,Medix Wholesale,Shelf B-1,Safe,Low Stock
MED-0606,Glucophage,Metformin,Merck,Antidiabetic,Tablet,500mg,60s,BN46168,2024-12-24,2026-09-04,18,254,72,182,0,45.46,3273.12,3273.12,PharmaLink Distribution,Shelf B-1,Critical (<30 Days),Optimal
MED-0607,Crestor,Rosuvastatin,AstraZeneca,Cardiovascular,Tablet,20mg,30s,BN72115,2026-03-20,2028-02-13,545,121,42,79,0,18.1,760.2,0,PharmaLink Distribution,Shelf A-2,Safe,Optimal
MED-0608,Norvasc,Amlodipine,Viatris,Cardiovascular,Tablet,10mg,30s,BN85851,2026-02-10,2027-10-16,425,707,547,160,0,71.96,39362.12,0,BioCare Logistics,Shelf B-2,Safe,Overstocked
MED-0609,Zoloft,Sertraline,Viatris,Antidepressant,Tablet,50mg,30s,BN32509,2025-11-01,2027-07-06,323,480,152,328,0,66,10032,0,PharmaLink Distribution,Shelf A-2,Safe,Optimal
MED-0610,Voltaren,Diclofenac,Haleon,Analgesic / NSAID,Gel,2%,100g,BN31805,2025-04-30,2027-04-29,255,648,297,351,0,17.54,5209.38,0,Medix Wholesale,Narcotics Safe,Safe,Optimal
MED-0611,Gaviscon,Sodium Alginate,Reckitt Benckiser,Gastrointestinal,Liquid,Standard,150ml,BN41182,2024-12-06,2026-09-26,40,229,76,153,0,23.98,1822.48,1822.48,Medix Wholesale,Cold Storage 1,Near Expiry (31-90 Days),Optimal
MED-0612,Cipro,Ciprofloxacin,Bayer,Antibiotic,Tablet,250mg,14s,BN55068,2025-01-10,2026-10-13,57,266,156,110,0,27.38,4271.28,4271.28,PharmaLink Distribution,Shelf B-2,Near Expiry (31-90 Days),Optimal
MED-0613,Lasix,Furosemide,Sanofi,Cardiovascular / Diuretic,Tablet,40mg,50s,BN51971,2025-02-08,2026-10-25,69,439,185,254,0,60.7,11229.5,11229.5,BioCare Logistics,Shelf B-1,Near Expiry (31-90 Days),Optimal
MED-0614,Klacid,Clarithromycin,Abbott,Antibiotic,Tablet,250mg,14s,BN54392,2027-03-01,2028-03-20,581,242,178,64,0,47.95,8535.1,0,Apex Global Health,Shelf A-1,Safe,Overstocked
MED-0615,Singulair,Montelukast,Organon,Respiratory,Tablet,10mg,28s,BN68454,2026-09-18,2027-10-16,425,722,204,518,0,50.63,10328.52,0,Medix Wholesale,Shelf B-1,Safe,Optimal
MED-0616,Nexium,Esomeprazole,AstraZeneca,Gastrointestinal,Capsule,20mg,14s,BN80570,2025-05-27,2027-02-13,180,503,104,399,0,42.96,4467.84,0,OmniPharma Ltd.,Shelf C-1,Safe,Optimal
MED-0617,Norvasc,Amlodipine,Viatris,Cardiovascular,Tablet,5mg,30s,BN62108,2025-04-04,2026-10-10,54,495,210,285,0,3.51,737.1,737.1,Apex Global Health,Shelf B-1,Near Expiry (31-90 Days),Optimal
MED-0618,Zoloft,Sertraline,Viatris,Antidepressant,Tablet,100mg,30s,BN38271,2026-07-16,2028-02-13,545,922,458,464,0,26.31,12049.98,0,BioCare Logistics,Narcotics Safe,Safe,Optimal
MED-0619,Crestor,Rosuvastatin,AstraZeneca,Cardiovascular,Tablet,5mg,30s,BN28827,2025-01-21,2026-10-16,60,443,36,407,0,79.49,2861.64,2861.64,OmniPharma Ltd.,Shelf B-2,Near Expiry (31-90 Days),Low Stock
MED-0620,Glucophage,Metformin,Merck,Antidiabetic,Tablet,500mg,100s,BN93729,2026-10-17,2028-01-14,515,669,478,191,0,61.1,29205.8,0,Medix Wholesale,Shelf A-2,Safe,Overstocked
MED-0621,Nurofen,Ibuprofen,Reckitt Benckiser,Analgesic / NSAID,Tablet,400mg,48s,BN82596,2025-11-26,2027-09-21,400,411,257,154,0,48.64,12500.48,0,BioCare Logistics,Shelf A-2,Safe,Overstocked
MED-0622,Lipitor,Atorvastatin,Pfizer,Cardiovascular,Tablet,10mg,30s,BN44429,2027-01-10,2028-03-13,574,769,299,470,0,36.92,11039.08,0,BioCare Logistics,Narcotics Safe,Safe,Optimal
MED-0623,Januvia,Sitagliptin,MSD,Antihistamine,Tablet,50mg,28s,BN25644,2027-03-01,2028-04-03,595,713,375,338,0,50.44,18915,0,OmniPharma Ltd.,Shelf B-2,Safe,Optimal
MED-0624,Augmentin,Amoxicillin + Clavulanate,GlaxoSmithKline,Antibiotic,Tablet,1000mg,14s,BN58916,2027-06-20,2028-06-27,680,965,270,695,0,15.93,4301.1,0,PharmaLink Distribution,Shelf A-2,Safe,Optimal
MED-0625,Plavix,Clopidogrel,Sanofi,Cardiovascular,Tablet,75mg,28s,BN56843,2025-03-20,2026-09-20,34,529,202,327,0,6.52,1317.04,1317.04,Apex Global Health,Shelf C-1,Near Expiry (31-90 Days),Optimal
MED-0626,Januvia,Sitagliptin,MSD,Antihistamine,Tablet,50mg,28s,BN92317,2024-10-27,2026-08-29,12,870,105,765,0,47.36,4972.8,4972.8,Apex Global Health,Narcotics Safe,Critical (<30 Days),Low Stock
MED-0627,Zoloft,Sertraline,Viatris,Antidepressant,Tablet,100mg,30s,BN22561,2026-08-30,2027-11-11,451,113,22,91,0,45.25,995.5,0,Apex Global Health,Shelf B-2,Safe,Optimal
MED-0628,Crestor,Rosuvastatin,AstraZeneca,Cardiovascular,Tablet,10mg,30s,BN23424,2025-06-29,2026-10-20,64,951,212,739,0,68.1,14437.2,14437.2,OmniPharma Ltd.,Shelf C-1,Near Expiry (31-90 Days),Optimal
MED-0629,Gaviscon,Sodium Alginate,Reckitt Benckiser,Gastrointestinal,Liquid,Standard,300ml,BN70357,2026-01-07,2027-03-15,210,117,66,51,0,31.23,2061.18,0,Apex Global Health,Cold Storage 1,Safe,Optimal
MED-0630,Synthroid,Levothyroxine,AbbVie,Endocrine,Tablet,100mcg,90s,BN49935,2024-11-27,2026-03-20,-150,231,28,203,28,59.26,1659.28,1659.28,Apex Global Health,Shelf A-2,Expired,Low Stock
MED-0631,Nexium,Esomeprazole,AstraZeneca,Gastrointestinal,Capsule,20mg,14s,BN65680,2026-01-30,2027-03-10,205,119,66,53,0,64.98,4288.68,0,PharmaLink Distribution,Shelf A-2,Safe,Optimal
MED-0632,Zyrtec,Cetirizine,Johnson & Johnson,Antihistamine,Tablet,10mg,10s,BN71483,2025-08-27,2026-09-18,32,167,58,109,0,57.58,3339.64,3339.64,PharmaLink Distribution,Shelf A-1,Near Expiry (31-90 Days),Optimal
MED-0633,Diflucan,Fluconazole,Pfizer,Antifungal,Capsule,150mg,1s,BN34219,2025-10-30,2026-12-15,120,249,196,53,0,80.2,15719.2,0,OmniPharma Ltd.,Shelf B-1,Safe,Overstocked
MED-0634,Voltaren,Diclofenac,Haleon,Analgesic / NSAID,Gel,1%,50g,BN76179,2025-05-05,2027-02-25,192,881,19,862,0,46.13,876.47,0,Medix Wholesale,Shelf B-1,Safe,Low Stock
MED-0635,Nurofen,Ibuprofen,Reckitt Benckiser,Analgesic / NSAID,Tablet,200mg,24s,BN38051,2026-09-11,2028-03-16,577,814,608,206,0,17.77,10804.16,0,PharmaLink Distribution,Shelf A-2,Safe,Overstocked
MED-0636,Voltaren,Diclofenac,Haleon,Analgesic / NSAID,Gel,2%,100g,BN38085,2026-11-11,2028-01-07,508,879,326,553,0,12.7,4140.2,0,PharmaLink Distribution,Shelf C-1,Safe,Optimal
MED-0637,Panadol,Paracetamol,Haleon,Analgesic,Tablet,500mg,100s,BN47784,2025-11-15,2026-12-27,132,435,257,178,0,12.05,3096.85,0,Apex Global Health,Shelf B-2,Safe,Optimal
MED-0638,Diflucan,Fluconazole,Pfizer,Antifungal,Capsule,150mg,4s,BN39605,2026-02-02,2027-09-09,388,293,224,69,0,8.24,1845.76,0,BioCare Logistics,Narcotics Safe,Safe,Overstocked
MED-0639,Voltaren,Diclofenac,Haleon,Analgesic / NSAID,Gel,1%,50g,BN98363,2025-08-13,2027-03-03,198,548,272,276,0,56.83,15457.76,0,PharmaLink Distribution,Shelf A-1,Safe,Optimal
MED-0640,Panadol,Paracetamol,Haleon,Analgesic,Tablet,500mg,100s,BN87405,2026-04-04,2027-05-07,263,472,106,366,0,30.44,3226.64,0,OmniPharma Ltd.,Shelf B-2,Safe,Optimal
MED-0641,Zyrtec,Cetirizine,Johnson & Johnson,Antihistamine,Tablet,10mg,30s,BN75419,2026-09-04,2028-07-03,686,379,209,170,0,31.88,6662.92,0,OmniPharma Ltd.,Shelf B-2,Safe,Optimal
MED-0642,Lasix,Furosemide,Sanofi,Cardiovascular / Diuretic,Tablet,40mg,50s,BN69589,2025-01-11,2026-09-18,32,609,138,471,0,54.34,7498.92,7498.92,Medix Wholesale,Shelf A-1,Near Expiry (31-90 Days),Optimal
MED-0643,Zyrtec,Cetirizine,Johnson & Johnson,Antihistamine,Tablet,10mg,10s,BN75291,2025-11-04,2027-05-18,274,719,339,380,0,15.1,5118.9,0,OmniPharma Ltd.,Shelf C-1,Safe,Optimal
MED-0644,Zyrtec,Cetirizine,Johnson & Johnson,Antihistamine,Tablet,10mg,30s,BN71082,2025-02-28,2026-11-09,84,602,278,324,0,24.09,6697.02,6697.02,Apex Global Health,Shelf C-1,Near Expiry (31-90 Days),Optimal
MED-0645,Cipro,Ciprofloxacin,Bayer,Antibiotic,Tablet,250mg,10s,BN66414,2025-09-02,2027-03-17,212,560,166,394,0,72.86,12094.76,0,BioCare Logistics,Shelf B-2,Safe,Optimal
MED-0646,Amoxil,Amoxicillin,GlaxoSmithKline,Antibiotic,Capsule,250mg,20s,BN82963,2025-09-26,2027-09-22,401,268,130,138,0,38.03,4943.9,0,Apex Global Health,Narcotics Safe,Safe,Optimal
MED-0647,Singulair,Montelukast,Organon,Respiratory,Tablet,5mg,28s,BN84560,2026-06-21,2028-06-05,658,652,486,166,0,41.76,20295.36,0,Medix Wholesale,Shelf C-1,Safe,Overstocked
MED-0648,Amoxil,Amoxicillin,GlaxoSmithKline,Antibiotic,Capsule,500mg,100s,BN74840,2026-01-26,2027-12-07,477,792,366,426,0,65.73,24057.18,0,Apex Global Health,Shelf B-1,Safe,Optimal
MED-0649,Amoxil,Amoxicillin,GlaxoSmithKline,Antibiotic,Capsule,250mg,20s,BN26803,2026-01-14,2027-11-08,448,127,85,42,0,30.65,2605.25,0,PharmaLink Distribution,Shelf B-2,Safe,Overstocked
MED-0650,Voltaren,Diclofenac,Haleon,Analgesic / NSAID,Gel,2%,100g,BN56041,2024-12-16,2026-04-21,-118,340,92,248,92,28.25,2599,2599,PharmaLink Distribution,Narcotics Safe,Expired,Optimal
MED-0651,Glucophage,Metformin,Merck,Antidiabetic,Tablet,850mg,60s,BN54249,2025-05-11,2026-10-24,68,138,49,89,0,56.77,2781.73,2781.73,BioCare Logistics,Shelf C-1,Near Expiry (31-90 Days),Optimal
MED-0652,Norvasc,Amlodipine,Viatris,Cardiovascular,Tablet,10mg,30s,BN12674,2027-06-30,2028-07-10,693,424,198,226,0,49.55,9810.9,0,Apex Global Health,Shelf C-1,Safe,Optimal
MED-0653,Zyrtec,Cetirizine,Johnson & Johnson,Antihistamine,Tablet,10mg,10s,BN98488,2025-02-04,2026-10-19,63,930,367,563,0,16.25,5963.75,5963.75,Apex Global Health,Shelf B-1,Near Expiry (31-90 Days),Optimal
MED-0654,Crestor,Rosuvastatin,AstraZeneca,Cardiovascular,Tablet,5mg,30s,BN93288,2025-05-03,2027-02-01,168,319,78,241,0,24.38,1901.64,0,Apex Global Health,Shelf C-1,Safe,Optimal
MED-0655,Singulair,Montelukast,Organon,Respiratory,Tablet,4mg,28s,BN85784,2024-12-27,2026-05-15,-94,168,46,122,46,68.6,3155.6,3155.6,BioCare Logistics,Shelf B-2,Expired,Optimal
MED-0656,Nexium,Esomeprazole,AstraZeneca,Gastrointestinal,Capsule,40mg,14s,BN95398,2026-11-14,2028-04-15,607,543,344,199,0,47.05,16185.2,0,Medix Wholesale,Shelf B-2,Safe,Overstocked
MED-0657,Singulair,Montelukast,Organon,Respiratory,Tablet,5mg,28s,BN98022,2026-05-10,2027-05-19,275,742,533,209,0,73.67,39266.11,0,OmniPharma Ltd.,Shelf B-2,Safe,Overstocked
MED-0658,Nexium,Esomeprazole,AstraZeneca,Gastrointestinal,Capsule,40mg,28s,BN93614,2026-12-28,2028-08-06,720,679,66,613,0,45.59,3008.94,0,Apex Global Health,Shelf B-2,Safe,Low Stock
MED-0659,Panadol,Paracetamol,Haleon,Analgesic,Tablet,500mg,24s,BN99824,2026-07-09,2028-02-04,536,426,37,389,0,54.8,2027.6,0,BioCare Logistics,Shelf B-1,Safe,Low Stock
MED-0660,Zoloft,Sertraline,Viatris,Antidepressant,Tablet,50mg,30s,BN88804,2025-07-20,2026-09-16,30,253,69,184,0,4.79,330.51,330.51,Apex Global Health,Shelf B-2,Critical (<30 Days),Optimal
MED-0661,Lasix,Furosemide,Sanofi,Cardiovascular / Diuretic,Tablet,40mg,50s,BN94793,2026-03-21,2027-06-10,297,379,74,305,0,4.9,362.6,0,Apex Global Health,Narcotics Safe,Safe,Optimal
MED-0662,Cipro,Ciprofloxacin,Bayer,Antibiotic,Tablet,250mg,10s,BN73680,2025-11-30,2027-01-11,147,421,313,108,0,27.08,8476.04,0,PharmaLink Distribution,Shelf B-2,Safe,Overstocked
MED-0663,Voltaren,Diclofenac,Haleon,Analgesic / NSAID,Gel,1%,100g,BN28423,2025-02-15,2026-10-29,73,223,86,137,0,57.3,4927.8,4927.8,OmniPharma Ltd.,Shelf C-1,Near Expiry (31-90 Days),Optimal
MED-0664,Augmentin,Amoxicillin + Clavulanate,GlaxoSmithKline,Antibiotic,Tablet,1000mg,14s,BN41205,2026-04-17,2027-10-02,411,952,603,349,0,63.32,38181.96,0,Medix Wholesale,Shelf B-2,Safe,Overstocked
MED-0665,Nexium,Esomeprazole,AstraZeneca,Gastrointestinal,Capsule,20mg,14s,BN32957,2025-02-08,2026-09-21,35,518,150,368,0,73.69,11053.5,11053.5,PharmaLink Distribution,Shelf B-2,Near Expiry (31-90 Days),Optimal
MED-0666,Cipro,Ciprofloxacin,Bayer,Antibiotic,Tablet,500mg,10s,BN51482,2026-04-02,2028-03-16,577,352,147,205,0,75.05,11032.35,0,Medix Wholesale,Shelf B-1,Safe,Optimal
MED-0667,Lasix,Furosemide,Sanofi,Cardiovascular / Diuretic,Tablet,40mg,50s,BN12762,2027-07-12,2028-07-28,711,961,762,199,0,57.13,43533.06,0,PharmaLink Distribution,Narcotics Safe,Safe,Overstocked
MED-0668,Imodium,Loperamide,Johnson & Johnson,Gastrointestinal,Capsule,2mg,12s,BN82447,2025-12-07,2027-11-22,462,224,141,83,0,74.02,10436.82,0,BioCare Logistics,Shelf B-2,Safe,Overstocked
MED-0669,Lipitor,Atorvastatin,Pfizer,Cardiovascular,Tablet,20mg,90s,BN49438,2024-11-18,2026-04-19,-120,315,120,195,120,75.95,9114,9114,BioCare Logistics,Narcotics Safe,Expired,Optimal
MED-0670,Plavix,Clopidogrel,Sanofi,Cardiovascular,Tablet,75mg,28s,BN45918,2026-08-05,2028-04-02,594,854,427,427,0,78.94,33707.38,0,Apex Global Health,Narcotics Safe,Safe,Optimal
MED-0671,Crestor,Rosuvastatin,AstraZeneca,Cardiovascular,Tablet,5mg,30s,BN44205,2026-04-10,2027-11-11,451,716,565,151,0,63.37,35804.05,0,BioCare Logistics,Narcotics Safe,Safe,Overstocked
MED-0672,Lipitor,Atorvastatin,Pfizer,Cardiovascular,Tablet,10mg,30s,BN92595,2026-04-03,2027-04-04,230,510,107,403,0,54.33,5813.31,0,Apex Global Health,Shelf C-1,Safe,Optimal
MED-0673,Glucophage,Metformin,Merck,Antidiabetic,Tablet,500mg,60s,BN42716,2025-05-29,2027-03-29,224,802,425,377,0,67.89,28853.25,0,Apex Global Health,Shelf B-2,Safe,Optimal
MED-0674,Lasix,Furosemide,Sanofi,Cardiovascular / Diuretic,Tablet,40mg,50s,BN32738,2026-05-26,2027-10-17,426,303,26,277,0,36.7,954.2,0,Medix Wholesale,Shelf B-2,Safe,Low Stock
MED-0675,Singulair,Montelukast,Organon,Respiratory,Tablet,10mg,28s,BN12717,2026-07-14,2028-06-09,662,726,239,487,0,77.31,18477.09,0,BioCare Logistics,Shelf A-2,Safe,Optimal
MED-0676,Augmentin,Amoxicillin + Clavulanate,GlaxoSmithKline,Antibiotic,Tablet,625mg,14s,BN62564,2027-03-12,2028-07-22,705,252,27,225,0,81.54,2201.58,0,Medix Wholesale,Shelf C-1,Safe,Low Stock
MED-0677,Zyrtec,Cetirizine,Johnson & Johnson,Antihistamine,Tablet,10mg,30s,BN69468,2027-02-05,2028-04-05,597,329,109,220,0,18.22,1985.98,0,Apex Global Health,Shelf B-1,Safe,Optimal
MED-0678,Lasix,Furosemide,Sanofi,Cardiovascular / Diuretic,Tablet,40mg,50s,BN66532,2027-04-04,2028-07-22,705,943,294,649,0,62.45,18360.3,0,Medix Wholesale,Shelf B-2,Safe,Optimal
MED-0679,Nurofen,Ibuprofen,Reckitt Benckiser,Analgesic / NSAID,Tablet,400mg,24s,BN13771,2026-04-13,2027-08-11,359,732,466,266,0,77.35,36045.1,0,Apex Global Health,Shelf C-1,Safe,Overstocked
MED-0680,Imodium,Loperamide,Johnson & Johnson,Gastrointestinal,Capsule,2mg,6s,BN11352,2025-10-24,2027-10-13,422,507,356,151,0,20.01,7123.56,0,BioCare Logistics,Narcotics Safe,Safe,Overstocked
MED-0681,Crestor,Rosuvastatin,AstraZeneca,Cardiovascular,Tablet,20mg,30s,BN19575,2025-02-07,2026-03-05,-165,440,70,370,70,41.35,2894.5,2894.5,Apex Global Health,Shelf C-1,Expired,Optimal
MED-0682,Imodium,Loperamide,Johnson & Johnson,Gastrointestinal,Capsule,2mg,6s,BN43247,2026-07-10,2027-12-11,481,504,348,156,0,33.1,11518.8,0,OmniPharma Ltd.,Shelf A-1,Safe,Overstocked
MED-0683,Klacid,Clarithromycin,Abbott,Antibiotic,Tablet,250mg,14s,BN32264,2026-03-04,2027-10-29,438,235,27,208,0,28.68,774.36,0,OmniPharma Ltd.,Shelf B-2,Safe,Low Stock
MED-0684,Panadol,Paracetamol,Haleon,Analgesic,Tablet,500mg,24s,BN51060,2024-07-10,2026-03-22,-148,992,153,839,153,64.2,9822.6,9822.6,BioCare Logistics,Shelf B-1,Expired,Optimal
MED-0685,Augmentin,Amoxicillin + Clavulanate,GlaxoSmithKline,Antibiotic,Tablet,1000mg,20s,BN67117,2026-01-27,2027-10-05,414,882,159,723,0,48.34,7686.06,0,BioCare Logistics,Shelf A-1,Safe,Optimal
MED-0686,Nexium,Esomeprazole,AstraZeneca,Gastrointestinal,Capsule,20mg,14s,BN40128,2025-06-05,2026-10-16,60,267,139,128,0,38.51,5352.89,5352.89,BioCare Logistics,Shelf A-1,Near Expiry (31-90 Days),Optimal
MED-0687,Synthroid,Levothyroxine,AbbVie,Endocrine,Tablet,100mcg,100s,BN69999,2026-02-12,2027-04-16,242,457,52,405,0,19.31,1004.12,0,Apex Global Health,Shelf A-2,Safe,Low Stock
MED-0688,Nurofen,Ibuprofen,Reckitt Benckiser,Analgesic / NSAID,Tablet,400mg,24s,BN86486,2025-02-24,2026-11-20,95,885,589,296,0,17.4,10248.6,0,PharmaLink Distribution,Shelf A-2,Safe,Overstocked
MED-0689,Lasix,Furosemide,Sanofi,Cardiovascular / Diuretic,Tablet,40mg,50s,BN13402,2025-08-31,2027-03-20,215,482,307,175,0,79.15,24299.05,0,PharmaLink Distribution,Shelf B-1,Safe,Overstocked
MED-0690,Panadol,Paracetamol,Haleon,Analgesic,Tablet,500mg,24s,BN70323,2026-08-02,2028-03-21,582,743,280,463,0,51.52,14425.6,0,PharmaLink Distribution,Shelf B-1,Safe,Optimal
MED-0691,Amoxil,Amoxicillin,GlaxoSmithKline,Antibiotic,Capsule,500mg,100s,BN84600,2024-09-28,2026-08-23,6,389,102,287,0,68.35,6971.7,6971.7,PharmaLink Distribution,Shelf C-1,Critical (<30 Days),Optimal
MED-0692,Diflucan,Fluconazole,Pfizer,Antifungal,Capsule,150mg,1s,BN62279,2025-12-27,2027-07-19,336,191,10,181,0,72.82,728.2,0,Medix Wholesale,Shelf B-2,Safe,Low Stock
MED-0693,Singulair,Montelukast,Organon,Respiratory,Tablet,5mg,28s,BN25807,2026-08-27,2028-02-01,533,801,622,179,0,13.33,8291.26,0,PharmaLink Distribution,Shelf B-1,Safe,Overstocked
MED-0694,Norvasc,Amlodipine,Viatris,Cardiovascular,Tablet,5mg,30s,BN68385,2026-11-01,2028-03-17,578,676,438,238,0,9.94,4353.72,0,BioCare Logistics,Shelf B-1,Safe,Overstocked
MED-0695,Diflucan,Fluconazole,Pfizer,Antifungal,Capsule,150mg,4s,BN92665,2025-04-09,2026-12-27,132,449,242,207,0,58.31,14111.02,0,Medix Wholesale,Shelf B-2,Safe,Optimal
MED-0696,Norvasc,Amlodipine,Viatris,Cardiovascular,Tablet,5mg,30s,BN71370,2026-10-18,2028-03-19,580,252,37,215,0,58.96,2181.52,0,Apex Global Health,Shelf A-2,Safe,Low Stock
MED-0697,Norvasc,Amlodipine,Viatris,Cardiovascular,Tablet,10mg,30s,BN84519,2025-02-14,2026-03-09,-161,625,37,588,37,44.63,1651.31,1651.31,BioCare Logistics,Shelf A-1,Expired,Low Stock
MED-0698,Synthroid,Levothyroxine,AbbVie,Endocrine,Tablet,100mcg,100s,BN43405,2027-04-07,2028-04-14,606,216,123,93,0,17.31,2129.13,0,Medix Wholesale,Shelf B-2,Safe,Optimal
MED-0699,Amoxil,Amoxicillin,GlaxoSmithKline,Antibiotic,Capsule,250mg,100s,BN49013,2026-03-18,2028-02-24,556,560,324,236,0,69.15,22404.6,0,Apex Global Health,Shelf A-2,Safe,Optimal
MED-0700,Nexium,Esomeprazole,AstraZeneca,Gastrointestinal,Capsule,20mg,14s,BN89174,2025-07-25,2027-03-04,199,647,23,624,0,2.98,68.54,0,PharmaLink Distribution,Shelf A-1,Safe,Low Stock
MED-0701,Nurofen,Ibuprofen,Reckitt Benckiser,Analgesic / NSAID,Tablet,400mg,48s,BN63096,2026-11-18,2028-07-24,707,410,321,89,0,69.58,22335.18,0,OmniPharma Ltd.,Shelf B-1,Safe,Overstocked
MED-0702,Gaviscon,Sodium Alginate,Reckitt Benckiser,Gastrointestinal,Liquid,Standard,300ml,BN21486,2025-05-13,2026-08-18,1,214,124,90,0,3.81,472.44,472.44,Medix Wholesale,Cold Storage 1,Critical (<30 Days),Optimal
MED-0703,Nexium,Esomeprazole,AstraZeneca,Gastrointestinal,Capsule,40mg,14s,BN95162,2025-02-03,2026-11-05,80,295,42,253,0,27.33,1147.86,1147.86,BioCare Logistics,Shelf A-2,Near Expiry (31-90 Days),Low Stock
MED-0704,Lasix,Furosemide,Sanofi,Cardiovascular / Diuretic,Tablet,40mg,50s,BN25264,2024-09-11,2026-09-05,19,555,268,287,0,41.4,11095.2,11095.2,BioCare Logistics,Shelf C-1,Critical (<30 Days),Optimal
MED-0705,Ventolin,Albuterol,GlaxoSmithKline,Respiratory,Inhaler,100mcg,200 doses,BN84636,2026-11-26,2027-12-22,492,441,9,432,0,10.97,98.73,0,BioCare Logistics,Cold Storage 2,Safe,Low Stock
MED-0706,Klacid,Clarithromycin,Abbott,Antibiotic,Tablet,500mg,14s,BN73897,2026-06-27,2028-04-24,616,842,631,211,0,79.66,50265.46,0,BioCare Logistics,Shelf A-2,Safe,Overstocked
MED-0707,Gaviscon,Sodium Alginate,Reckitt Benckiser,Gastrointestinal,Liquid,Standard,150ml,BN65312,2027-05-04,2028-06-04,657,374,218,156,0,75.85,16535.3,0,PharmaLink Distribution,Cold Storage 2,Safe,Optimal
MED-0708,Diflucan,Fluconazole,Pfizer,Antifungal,Capsule,150mg,4s,BN67177,2025-01-24,2026-05-02,-107,580,98,482,98,38.64,3786.72,3786.72,OmniPharma Ltd.,Shelf A-2,Expired,Optimal
MED-0709,Klacid,Clarithromycin,Abbott,Antibiotic,Tablet,500mg,14s,BN27191,2026-05-21,2027-12-20,490,953,694,259,0,56.33,39093.02,0,Apex Global Health,Shelf B-2,Safe,Overstocked
MED-0710,Nurofen,Ibuprofen,Reckitt Benckiser,Analgesic / NSAID,Tablet,200mg,48s,BN21297,2025-12-30,2027-03-28,223,304,45,259,0,52.47,2361.15,0,PharmaLink Distribution,Shelf B-2,Safe,Low Stock
MED-0711,Lasix,Furosemide,Sanofi,Cardiovascular / Diuretic,Tablet,40mg,50s,BN37450,2025-06-04,2026-12-04,109,367,187,180,0,58.35,10911.45,0,Medix Wholesale,Shelf C-1,Safe,Optimal
